,post_catagory_id,post_id,created_at,duration,view_count,like_count,comment_count,current_listned_seconds_sum,avg_view_duration,Rating
3177,6,6001,02/05/2023 21:56,179,74,8,0,51,0.0039,1
3178,6,6000,02/05/2023 21:55,114,66,11,1,46,0.0061,1
3179,1,5996,02/05/2023 21:55,59,68,4,1,50,0.0125,1
3180,11,5995,02/05/2023 21:54,169,143,28,3,58,0.0024,2
3181,1,5994,02/05/2023 21:54,115,64,3,0,51,0.0069,1
3182,6,5993,02/05/2023 21:54,15,79,4,0,46,0.0388,1
3183,10,5992,02/05/2023 21:54,29,79,4,0,52,0.0227,1
3184,6,5990,02/05/2023 21:53,47,24,0,0,14,0.0124,1
3185,15,5988,02/05/2023 21:52,12,59,1,0,46,0.065,1
3186,6,5987,02/05/2023 21:51,13,51,2,0,33,0.0498,1
3187,15,5985,02/05/2023 21:50,10,63,2,1,47,0.0746,1
3188,3,5984,02/05/2023 21:50,11,82,7,2,53,0.0588,1
3189,6,5983,02/05/2023 21:50,111,54,2,0,41,0.0068,1
3190,6,5980,02/05/2023 21:49,60,66,4,0,41,0.0104,1
3191,8,5978,02/05/2023 21:49,21,60,2,0,48,0.0381,1
3192,6,5974,02/05/2023 21:49,60,81,7,0,53,0.0109,1
3193,7,5973,02/05/2023 21:48,11,64,0,0,47,0.0668,1
3194,6,5972,02/05/2023 21:48,55,48,1,0,30,0.0114,1
3195,6,5968,02/05/2023 21:47,53,42,0,0,28,0.0126,1
3196,8,5966,02/05/2023 21:47,99,55,10,0,43,0.0079,1
3197,6,5963,02/05/2023 21:47,13,62,0,0,49,0.0608,1
3198,11,5961,02/05/2023 21:46,13,74,6,1,46,0.0478,1
3199,6,5960,02/05/2023 21:46,17,74,4,0,56,0.0445,1
3200,11,5958,02/05/2023 21:46,13,65,1,0,38,0.045,1
3201,6,5956,02/05/2023 21:44,17,74,2,0,59,0.0469,1
3202,6,5951,02/05/2023 21:43,34,57,1,0,32,0.0165,1
3203,6,5950,02/05/2023 21:43,14,66,5,1,45,0.0487,1
3204,7,5948,02/05/2023 21:43,19,60,3,0,38,0.0333,1
3205,7,5946,02/05/2023 21:42,12,64,1,0,33,0.043,1
3206,6,5943,02/05/2023 21:42,59,1,0,0,2,0.0339,1
3207,14,5938,02/05/2023 21:41,53,55,2,0,45,0.0154,1
3208,6,5936,02/05/2023 21:41,12,54,0,0,47,0.0725,1
3209,6,5934,02/05/2023 21:41,12,58,1,0,45,0.0647,1
3210,7,5932,02/05/2023 21:41,22,72,3,0,40,0.0253,1
3211,7,5931,02/05/2023 21:41,18,55,2,0,40,0.0404,1
3212,7,5929,02/05/2023 21:41,22,54,1,0,38,0.032,1
3213,11,5928,02/05/2023 21:40,20,70,2,1,47,0.0336,1
3214,6,5922,02/05/2023 21:39,18,59,4,0,44,0.0414,1
3215,15,5921,02/05/2023 21:39,11,103,6,1,68,0.06,2
3216,14,5918,02/05/2023 21:39,18,68,1,0,53,0.0433,1
3217,8,5916,02/05/2023 21:38,18,61,7,0,43,0.0392,1
3218,15,5915,02/05/2023 21:38,13,70,3,0,46,0.0505,1
3219,6,5910,02/05/2023 21:36,16,48,3,0,37,0.0482,1
3220,4,5909,02/05/2023 21:34,15,64,3,0,49,0.051,1
3221,6,5908,02/05/2023 21:34,115,64,6,0,53,0.0072,1
3222,6,5907,02/05/2023 21:34,61,75,8,0,55,0.012,1
3223,6,5906,02/05/2023 21:34,113,79,13,0,64,0.0072,1
3224,2,5905,02/05/2023 21:33,14,64,2,0,40,0.0446,1
3225,3,5901,02/05/2023 21:33,141,43,1,0,28,0.0046,1
3226,15,5900,02/05/2023 21:32,13,12,1,0,5,0.0321,1
3227,5,5895,02/05/2023 21:30,15,62,2,0,51,0.0548,1
3228,6,5893,02/05/2023 21:29,12,65,2,0,39,0.05,1
3229,6,5891,02/05/2023 21:27,15,50,1,0,44,0.0587,1
3230,6,5890,02/05/2023 21:27,180,54,8,0,43,0.0044,1
3231,20,5889,02/05/2023 21:26,15,1,0,0,8,0.5333,1
3232,6,5888,02/05/2023 21:26,12,49,2,0,38,0.0646,1
3233,7,5887,02/05/2023 21:25,20,78,5,0,54,0.0346,1
3234,10,5884,02/05/2023 21:24,25,72,4,0,55,0.0306,1
3235,15,5883,02/05/2023 21:24,21,57,3,2,45,0.0376,1
3236,18,5882,02/05/2023 21:23,13,40,0,0,31,0.0596,1
3237,6,5881,02/05/2023 21:23,12,61,0,0,47,0.0642,1
3238,6,5879,02/05/2023 21:21,30,52,0,0,47,0.0301,1
3239,6,5877,02/05/2023 21:21,17,57,1,2,42,0.0433,1
3240,12,5876,02/05/2023 21:20,131,57,3,0,45,0.006,1
3241,7,5875,02/05/2023 21:20,15,70,1,0,46,0.0438,1
3242,15,5873,02/05/2023 21:19,121,61,9,0,50,0.0068,1
3243,14,5872,02/05/2023 21:19,26,60,1,0,50,0.0321,1
3244,7,5871,02/05/2023 21:18,59,58,3,0,38,0.0111,1
3245,17,5870,02/05/2023 21:18,92,54,3,1,40,0.0081,1
3246,6,5869,02/05/2023 21:18,25,43,1,0,32,0.0298,1
3247,13,5867,02/05/2023 21:17,13,62,0,0,39,0.0484,1
3248,1,5866,02/05/2023 21:17,35,71,2,0,52,0.0209,1
3249,6,5865,02/05/2023 21:17,29,60,2,0,43,0.0247,1
3250,10,5858,02/05/2023 21:16,13,78,3,1,53,0.0523,1
3251,6,5856,02/05/2023 21:15,12,63,1,1,49,0.0648,1
3252,11,5855,02/05/2023 21:15,15,60,0,0,35,0.0389,1
3253,19,5854,02/05/2023 21:12,13,46,0,0,29,0.0485,1
3254,1,5853,02/05/2023 21:12,12,57,3,2,33,0.0482,1
3255,7,5852,02/05/2023 21:12,62,54,2,0,40,0.0119,1
3256,11,5851,02/05/2023 21:12,29,64,2,0,32,0.0172,1
3257,11,5850,02/05/2023 21:11,14,56,3,0,36,0.0459,1
3258,11,5846,02/05/2023 21:11,26,79,2,0,39,0.019,1
3259,15,5845,02/05/2023 21:11,15,59,0,0,39,0.0441,1
3260,6,5844,02/05/2023 21:11,31,46,0,0,37,0.0259,1
3261,12,5842,02/05/2023 21:10,70,62,2,0,44,0.0101,1
3262,3,5841,02/05/2023 21:10,12,47,1,0,30,0.0532,1
3263,10,5840,02/05/2023 21:10,16,73,2,0,52,0.0445,1
3264,10,5839,02/05/2023 21:10,41,70,0,0,39,0.0136,1
3265,6,5836,02/05/2023 21:09,18,52,3,2,38,0.0406,1
3266,5,5835,02/05/2023 21:09,67,60,1,0,47,0.0117,1
3267,11,5833,02/05/2023 21:08,55,58,1,0,39,0.0122,1
3268,10,5832,02/05/2023 21:08,16,64,1,0,44,0.043,1
3269,6,5831,02/05/2023 21:07,19,63,2,0,46,0.0384,1
3270,10,5830,02/05/2023 21:06,17,54,0,0,40,0.0436,1
3271,11,5829,02/05/2023 21:06,28,67,5,0,55,0.0293,1
3272,6,5828,02/05/2023 21:05,58,57,5,0,48,0.0145,1
3273,6,5825,02/05/2023 21:05,15,68,4,0,51,0.05,1
3274,6,5824,02/05/2023 21:04,15,55,4,2,39,0.0473,1
3275,6,5823,02/05/2023 21:03,127,75,5,2,59,0.0062,1
3276,6,5822,02/05/2023 21:03,13,60,3,0,39,0.05,1
3277,15,5821,02/05/2023 21:03,62,70,2,0,55,0.0127,1
3278,6,5820,02/05/2023 21:02,34,43,2,2,32,0.0219,1
3279,10,5819,02/05/2023 21:02,31,51,0,0,39,0.0247,1
3280,3,5818,02/05/2023 21:01,18,72,1,0,60,0.0463,1
3281,1,5817,02/05/2023 21:00,14,69,6,0,52,0.0538,1
3282,6,5816,02/05/2023 20:58,14,65,2,0,40,0.044,1
3283,13,5815,02/05/2023 20:57,30,50,1,0,41,0.0273,1
3284,10,5814,02/05/2023 20:56,15,69,4,0,51,0.0493,1
3285,5,5813,02/05/2023 20:56,63,69,1,0,45,0.0104,1
3286,6,5812,02/05/2023 20:54,56,66,4,1,53,0.0143,1
3287,8,5809,02/05/2023 20:53,157,65,3,3,46,0.0045,1
3288,10,5808,02/05/2023 20:53,14,71,4,1,46,0.0463,1
3289,3,5807,02/05/2023 20:53,14,48,2,0,40,0.0595,1
3290,4,5806,02/05/2023 20:53,94,64,3,0,55,0.0091,1
3291,7,5805,02/05/2023 20:51,60,48,1,0,31,0.0108,1
3292,15,5804,02/05/2023 20:51,35,69,6,3,46,0.019,1
3293,8,5803,02/05/2023 20:50,115,62,1,0,44,0.0062,1
3294,5,5801,02/05/2023 20:48,14,81,11,0,57,0.0503,1
3295,3,5800,02/05/2023 20:47,11,76,3,0,55,0.0658,1
3296,6,5799,02/05/2023 20:47,10,62,1,0,41,0.0661,1
3297,8,5798,02/05/2023 20:46,135,65,1,0,53,0.006,1
3298,7,5797,02/05/2023 20:44,42,51,3,0,35,0.0163,1
3299,10,5796,02/05/2023 20:44,39,79,3,0,48,0.0156,1
3300,1,5795,02/05/2023 20:42,35,64,0,0,40,0.0179,1
3301,6,5794,02/05/2023 20:42,18,71,3,0,55,0.043,1
3302,6,5793,02/05/2023 20:41,118,59,3,0,47,0.0068,1
3303,7,5792,02/05/2023 20:40,41,51,0,0,34,0.0163,1
3304,5,5791,02/05/2023 20:40,68,69,3,0,45,0.0096,1
3305,15,5789,02/05/2023 20:38,23,59,3,0,40,0.0295,1
3306,6,5786,02/05/2023 20:34,12,62,4,0,44,0.0591,1
3307,5,5785,02/05/2023 20:32,29,64,3,0,43,0.0232,1
3308,15,5782,02/05/2023 20:29,25,70,0,0,51,0.0291,1
3309,11,5781,02/05/2023 20:28,12,77,3,0,59,0.0639,1
3310,15,5779,02/05/2023 20:27,17,69,3,0,56,0.0477,1
3311,15,5777,02/05/2023 20:25,11,69,1,0,51,0.0672,1
3312,1,5773,02/05/2023 20:23,21,53,1,0,28,0.0252,1
3313,15,5772,02/05/2023 20:22,49,57,3,0,35,0.0125,1
3314,6,5771,02/05/2023 20:21,10,50,2,0,31,0.062,1
3315,6,5770,02/05/2023 20:21,180,69,3,1,47,0.0038,1
3316,6,5766,02/05/2023 20:19,44,60,3,0,42,0.0159,1
3317,3,5764,02/05/2023 20:18,12,1,1,0,2,0.1667,1
3318,10,5763,02/05/2023 20:17,16,68,1,0,45,0.0414,1
3319,6,5761,02/05/2023 20:15,62,69,1,0,37,0.0086,1
3320,6,5759,02/05/2023 20:15,10,63,4,0,52,0.0825,1
3321,10,5758,02/05/2023 20:14,24,79,4,0,56,0.0295,1
3322,15,5757,02/05/2023 20:13,44,61,1,0,41,0.0153,1
3323,8,5754,02/05/2023 20:10,12,66,4,0,53,0.0669,1
3324,10,5753,02/05/2023 20:08,12,43,0,0,31,0.0601,1
3325,11,5752,02/05/2023 20:08,24,76,4,1,49,0.0269,1
3326,6,5746,02/05/2023 20:02,49,53,3,0,37,0.0142,1
3327,6,5744,02/05/2023 20:01,48,58,3,0,46,0.0165,1
3328,2,5743,02/05/2023 19:58,12,74,1,0,56,0.0631,1
3329,6,5742,02/05/2023 19:57,13,79,2,1,44,0.0428,1
3330,1,5741,02/05/2023 19:55,10,65,2,0,43,0.0662,1
3331,6,5740,02/05/2023 19:55,42,65,9,1,50,0.0183,1
3332,20,5739,02/05/2023 19:54,58,45,1,0,37,0.0142,1
3333,14,5738,02/05/2023 19:53,27,19,1,0,17,0.0331,1
3334,6,5736,02/05/2023 19:52,96,70,8,1,51,0.0076,1
3335,2,5735,02/05/2023 19:52,57,51,1,0,29,0.01,1
3336,6,5734,02/05/2023 19:51,36,147,46,10,87,0.0164,2
3337,15,5733,02/05/2023 19:51,73,75,12,0,57,0.0104,1
3338,6,5732,02/05/2023 19:48,118,76,13,2,42,0.0047,1
3339,6,5726,02/05/2023 19:45,12,1,0,0,4,0.3333,1
3340,11,5725,02/05/2023 19:44,51,64,2,0,42,0.0129,1
3341,6,5724,02/05/2023 19:43,18,62,3,2,43,0.0385,1
3342,10,5721,02/05/2023 19:42,23,65,3,0,48,0.0321,1
3343,6,5720,02/05/2023 19:41,15,76,4,0,49,0.043,1
3344,2,5717,02/05/2023 19:36,18,63,0,0,37,0.0326,1
3345,15,5716,02/05/2023 19:34,13,72,5,0,45,0.0481,1
3346,11,5709,02/05/2023 19:28,21,88,14,0,51,0.0276,1
3347,11,5708,02/05/2023 19:28,14,63,4,0,45,0.051,1
3348,6,5707,02/05/2023 19:27,10,70,2,0,47,0.0671,1
3349,8,5705,02/05/2023 19:24,130,62,0,0,47,0.0058,1
3350,17,5704,02/05/2023 19:22,14,80,6,0,53,0.0473,1
3351,13,5703,02/05/2023 19:21,11,61,2,0,48,0.0715,1
3352,13,5699,02/05/2023 19:19,10,73,3,0,48,0.0658,1
3353,6,5696,02/05/2023 19:18,12,76,2,0,49,0.0537,1
3354,4,5694,02/05/2023 19:16,10,61,2,0,40,0.0656,1
3355,6,5687,02/05/2023 19:08,10,66,1,1,41,0.0621,1
3356,6,5683,02/05/2023 19:05,15,87,1,0,59,0.0452,1
3357,20,5682,02/05/2023 19:04,17,74,4,0,55,0.0437,1
3358,6,5681,02/05/2023 19:04,10,77,1,0,55,0.0714,1
3359,20,5680,02/05/2023 19:04,17,83,3,0,57,0.0404,1
3360,20,5679,02/05/2023 19:03,44,84,2,0,54,0.0146,1
3361,6,5678,02/05/2023 19:01,115,70,6,0,57,0.0071,1
3362,15,5672,02/05/2023 19:00,12,79,3,0,60,0.0633,1
3363,6,5671,02/05/2023 19:00,36,104,4,0,66,0.0176,2
3364,6,5669,02/05/2023 18:58,19,66,3,0,56,0.0447,1
3365,7,5668,02/05/2023 18:57,18,79,1,0,56,0.0394,1
3366,8,5667,02/05/2023 18:55,176,60,3,0,47,0.0045,1
3367,17,5665,02/05/2023 18:50,39,97,13,0,72,0.019,2
3368,11,5662,02/05/2023 18:46,12,65,2,0,48,0.0615,1
3369,6,5661,02/05/2023 18:44,10,149,26,3,110,0.0738,2
3370,16,5659,02/05/2023 18:40,33,95,9,2,71,0.0226,1
3371,6,5657,02/05/2023 18:37,11,90,2,1,62,0.0626,1
3372,6,5656,02/05/2023 18:37,14,64,1,0,48,0.0536,1
3373,8,5655,02/05/2023 18:37,11,74,1,0,48,0.059,1
3374,6,5654,02/05/2023 18:36,82,1604,335,46,1084,0.0082,4
3375,16,5653,02/05/2023 18:35,180,92,8,3,70,0.0042,1
3376,15,5652,02/05/2023 18:35,27,58,1,0,37,0.0236,1
3377,1,5651,02/05/2023 18:34,16,69,2,0,51,0.0462,1
3378,3,5650,02/05/2023 18:33,59,90,8,0,57,0.0107,1
3379,7,5649,02/05/2023 18:32,18,85,2,0,52,0.034,1
3380,15,5647,02/05/2023 18:30,16,51,1,0,33,0.0404,1
3381,10,5646,02/05/2023 18:28,17,92,3,0,54,0.0345,1
3382,8,5645,02/05/2023 18:28,179,69,6,0,43,0.0035,1
3383,8,5641,02/05/2023 18:25,180,62,2,0,44,0.0039,1
3384,1,5638,02/05/2023 18:22,20,73,0,0,51,0.0349,1
3385,8,5637,02/05/2023 18:22,26,224,86,12,171,0.0294,2
3386,11,5636,02/05/2023 18:22,41,141,18,3,100,0.0173,2
3387,4,5635,02/05/2023 18:22,115,50,2,0,40,0.007,1
3388,6,5633,02/05/2023 18:20,14,72,6,0,53,0.0526,1
3389,8,5629,02/05/2023 18:17,180,52,1,0,43,0.0046,1
3390,4,5626,02/05/2023 18:16,12,74,2,0,48,0.0541,1
3391,1,5625,02/05/2023 18:16,24,79,5,1,54,0.0285,1
3392,5,5623,02/05/2023 18:15,11,78,4,0,54,0.0629,1
3393,15,5622,02/05/2023 18:14,11,79,3,0,51,0.0587,1
3394,5,5621,02/05/2023 18:12,18,59,1,0,42,0.0395,1
3395,5,5620,02/05/2023 18:10,28,71,1,0,51,0.0257,1
3396,8,5619,02/05/2023 18:10,153,61,1,0,45,0.0048,1
3397,5,5618,02/05/2023 18:09,17,81,1,0,62,0.045,1
3398,5,5616,02/05/2023 18:08,30,67,2,0,51,0.0254,1
3399,3,5615,02/05/2023 18:06,16,82,3,0,56,0.0427,1
3400,6,5614,02/05/2023 18:06,68,85,2,0,61,0.0106,1
3401,6,5613,02/05/2023 18:03,59,79,3,0,65,0.0139,1
3402,8,5612,02/05/2023 18:01,59,56,2,0,39,0.0118,1
3403,8,5611,02/05/2023 18:00,60,85,5,0,68,0.0133,1
3404,15,5609,02/05/2023 17:56,29,50,1,0,39,0.0269,1
3405,15,5607,02/05/2023 17:56,128,93,17,0,49,0.0041,1
3406,6,5606,02/05/2023 17:54,10,76,4,0,49,0.0645,1
3407,6,5605,02/05/2023 17:53,15,76,3,0,55,0.0482,1
3408,20,5603,02/05/2023 17:53,22,63,2,1,41,0.0296,1
3409,3,5602,02/05/2023 17:52,35,80,3,0,46,0.0164,1
3410,15,5601,02/05/2023 17:50,18,65,4,0,60,0.0513,1
3411,15,5598,02/05/2023 17:48,12,1926,378,45,1362,0.0589,5
3412,8,5597,02/05/2023 17:48,180,72,0,0,50,0.0039,1
3413,10,5596,02/05/2023 17:47,18,88,5,3,60,0.0379,1
3414,12,5595,02/05/2023 17:46,34,64,1,0,46,0.0211,1
3415,6,5594,02/05/2023 17:43,30,52,1,0,45,0.0288,1
3416,15,5591,02/05/2023 17:41,22,146,3,0,112,0.0349,2
3417,15,5590,02/05/2023 17:40,15,78,1,0,55,0.047,1
3418,6,5589,02/05/2023 17:39,10,59,1,0,43,0.0729,1
3419,7,5588,02/05/2023 17:39,97,57,2,0,47,0.0085,1
3420,7,5586,02/05/2023 17:36,12,160,10,1,129,0.0672,2
3421,10,5585,02/05/2023 17:35,33,88,1,0,61,0.021,1
3422,7,5584,02/05/2023 17:31,22,3,1,0,5,0.0758,1
3423,7,5583,02/05/2023 17:30,179,93,2,0,58,0.0035,1
3424,11,5582,02/05/2023 17:28,29,81,2,0,67,0.0285,1
3425,8,5579,02/05/2023 17:23,15,160,11,0,112,0.0467,2
3426,6,5578,02/05/2023 17:21,15,84,2,0,46,0.0365,1
3427,6,5576,02/05/2023 17:19,174,85,3,0,60,0.0041,1
3428,7,5574,02/05/2023 17:15,55,65,3,0,45,0.0126,1
3429,6,5573,02/05/2023 17:14,19,77,3,0,62,0.0424,1
3430,6,5572,02/05/2023 17:13,63,76,3,0,52,0.0109,1
3431,8,5570,02/05/2023 17:13,62,74,3,0,52,0.0113,1
3432,8,5569,02/05/2023 17:11,180,1750,504,87,1239,0.0039,4
3433,6,5567,02/05/2023 17:08,11,73,1,0,44,0.0548,1
3434,2,5563,02/05/2023 17:06,13,62,3,0,62,0.0769,1
3435,2,5560,02/05/2023 17:05,42,80,3,0,59,0.0176,1
3436,11,5558,02/05/2023 17:04,15,8,1,0,4,0.0333,1
3437,10,5554,02/05/2023 17:03,21,81,4,0,55,0.0323,1
3438,8,5553,02/05/2023 17:02,179,59,1,0,38,0.0036,1
3439,13,5552,02/05/2023 17:02,24,53,0,0,34,0.0267,1
3440,8,5550,02/05/2023 17:01,14,1,2,0,12,0.8571,1
3441,6,5548,02/05/2023 17:01,59,72,4,0,54,0.0127,1
3442,6,5547,02/05/2023 17:01,11,9,1,0,3,0.0303,1
3443,15,5546,02/05/2023 17:01,12,73,1,0,52,0.0594,1
3444,6,5545,02/05/2023 17:01,12,76,4,0,51,0.0559,1
3445,6,5543,02/05/2023 17:00,67,91,4,0,63,0.0103,1
3446,6,5540,02/05/2023 17:00,15,2,0,0,2,0.0667,1
3447,11,5539,02/05/2023 17:00,59,73,2,0,58,0.0135,1
3448,7,5537,02/05/2023 16:57,15,6,0,0,3,0.0333,1
3449,7,5533,02/05/2023 16:55,36,88,5,3,70,0.0221,1
3450,6,5532,02/05/2023 16:55,13,90,4,0,67,0.0573,1
3451,6,5530,02/05/2023 16:54,14,77,2,2,60,0.0557,1
3452,6,5527,02/05/2023 16:53,17,86,6,0,53,0.0363,1
3453,15,5525,02/05/2023 16:51,18,84,2,1,64,0.0423,1
3454,8,5524,02/05/2023 16:51,95,119,12,5,78,0.0069,2
3455,6,5520,02/05/2023 16:49,15,3,1,0,2,0.0444,1
3456,8,5518,02/05/2023 16:46,56,60,2,0,36,0.0107,1
3457,1,5517,02/05/2023 16:45,47,27,0,0,13,0.0102,1
3458,15,5515,02/05/2023 16:45,37,70,3,0,55,0.0212,1
3459,3,5514,02/05/2023 16:43,25,97,2,0,83,0.0342,2
3460,15,5511,02/05/2023 16:41,59,77,1,0,65,0.0143,1
3461,6,5510,02/05/2023 16:40,33,89,4,0,67,0.0228,1
3462,15,5509,02/05/2023 16:39,60,113,27,0,90,0.0133,2
3463,15,5504,02/05/2023 16:36,25,77,2,0,55,0.0286,1
3464,6,5503,02/05/2023 16:36,19,1,0,0,2,0.1053,1
3465,8,5502,02/05/2023 16:36,117,99,4,0,68,0.0059,2
3466,6,5501,02/05/2023 16:36,15,72,2,0,54,0.05,1
3467,15,5497,02/05/2023 16:33,50,89,1,0,60,0.0135,1
3468,4,5494,02/05/2023 16:31,22,99,5,2,67,0.0308,2
3469,6,5493,02/05/2023 16:31,15,81,1,0,56,0.0461,1
3470,6,5492,02/05/2023 16:30,12,77,1,0,60,0.0649,1
3471,11,5491,02/05/2023 16:29,55,110,7,2,79,0.0131,2
3472,10,5490,02/05/2023 16:27,14,62,0,0,44,0.0507,1
3473,6,5487,02/05/2023 16:25,15,75,0,0,59,0.0524,1
3474,13,5486,02/05/2023 16:24,92,69,1,0,47,0.0074,1
3475,6,5484,02/05/2023 16:23,14,82,5,0,53,0.0462,1
3476,13,5480,02/05/2023 16:22,11,89,3,2,59,0.0603,1
3477,15,5478,02/05/2023 16:20,20,75,3,0,49,0.0327,1
3478,16,5477,02/05/2023 16:20,54,72,1,0,41,0.0105,1
3479,1,5476,02/05/2023 16:20,59,76,6,5,51,0.0114,1
3480,13,5474,02/05/2023 16:18,27,72,3,0,57,0.0293,1
3481,19,5472,02/05/2023 16:17,55,67,1,1,54,0.0147,1
3482,19,5471,02/05/2023 16:16,63,92,11,6,62,0.0107,1
3483,11,5470,02/05/2023 16:16,10,60,1,0,46,0.0767,1
3484,13,5469,02/05/2023 16:15,62,98,6,0,72,0.0118,2
3485,12,5468,02/05/2023 16:15,151,96,11,0,73,0.005,2
3486,20,5464,02/05/2023 16:14,22,77,3,0,53,0.0313,1
3487,20,5463,02/05/2023 16:13,29,83,2,0,69,0.0287,1
3488,3,5462,02/05/2023 16:12,20,69,1,0,55,0.0399,1
3489,19,5458,02/05/2023 16:10,49,77,3,4,56,0.0148,1
3490,10,5457,02/05/2023 16:10,90,93,3,0,64,0.0076,1
3491,17,5456,02/05/2023 16:10,51,78,1,0,56,0.0141,1
3492,6,5455,02/05/2023 16:09,18,72,1,0,46,0.0355,1
3493,1,5453,02/05/2023 16:09,31,106,11,0,71,0.0216,2
3494,15,5452,02/05/2023 16:08,15,79,3,0,55,0.0464,1
3495,15,5451,02/05/2023 16:08,33,99,8,0,61,0.0187,2
3496,15,5449,02/05/2023 16:08,11,86,7,2,61,0.0645,1
3497,6,5446,02/05/2023 16:06,20,77,3,0,49,0.0318,1
3498,3,5445,02/05/2023 16:06,30,82,3,1,52,0.0211,1
3499,12,5444,02/05/2023 16:05,29,72,3,0,61,0.0292,1
3500,19,5443,02/05/2023 16:05,61,84,1,0,58,0.0113,1
3501,15,5440,02/05/2023 16:04,14,84,6,1,65,0.0553,1
3502,10,5438,02/05/2023 16:01,12,105,10,0,72,0.0571,2
3503,15,5437,02/05/2023 16:01,15,82,4,0,65,0.0528,1
3504,10,5436,02/05/2023 16:01,22,102,9,2,54,0.0241,2
3505,3,5435,02/05/2023 16:00,15,99,4,0,74,0.0498,2
3506,7,5433,02/05/2023 15:59,15,83,2,0,52,0.0418,1
3507,8,5431,02/05/2023 15:58,63,68,3,0,40,0.0093,1
3508,6,5428,02/05/2023 15:58,180,75,11,0,53,0.0039,1
3509,15,5427,02/05/2023 15:57,137,76,3,0,60,0.0058,1
3510,2,5425,02/05/2023 15:56,180,90,5,1,65,0.004,1
3511,6,5423,02/05/2023 15:54,21,80,8,0,56,0.0333,1
3512,15,5422,02/05/2023 15:54,85,96,7,2,70,0.0086,2
3513,20,5420,02/05/2023 15:52,126,1,7,0,10,0.0794,1
3514,15,5418,02/05/2023 15:51,26,81,8,2,62,0.0294,1
3515,3,5417,02/05/2023 15:50,32,63,2,0,52,0.0258,1
3516,2,5415,02/05/2023 15:49,179,113,12,1,71,0.0035,2
3517,6,5414,02/05/2023 15:49,18,85,5,0,66,0.0431,1
3518,15,5413,02/05/2023 15:49,62,89,9,2,62,0.0112,1
3519,16,5412,02/05/2023 15:49,10,68,4,0,47,0.0691,1
3520,13,5410,02/05/2023 15:47,14,3,1,0,3,0.0714,1
3521,16,5404,02/05/2023 15:46,15,81,5,0,51,0.042,1
3522,6,5399,02/05/2023 15:45,16,5,1,0,4,0.05,1
3523,5,5398,02/05/2023 15:44,18,94,4,0,53,0.0313,1
3524,4,5397,02/05/2023 15:43,18,75,6,1,54,0.04,1
3525,12,5395,02/05/2023 15:43,18,82,3,0,61,0.0413,1
3526,10,5394,02/05/2023 15:42,18,76,3,0,55,0.0402,1
3527,15,5393,02/05/2023 15:42,61,63,1,0,46,0.012,1
3528,13,5392,02/05/2023 15:41,18,81,3,2,53,0.0364,1
3529,15,5391,02/05/2023 15:41,174,65,4,0,54,0.0048,1
3530,1,5390,02/05/2023 15:41,18,82,2,0,56,0.0379,1
3531,5,5389,02/05/2023 15:41,18,75,3,2,52,0.0385,1
3532,17,5388,02/05/2023 15:40,82,62,2,0,39,0.0077,1
3533,1,5385,02/05/2023 15:39,64,67,1,0,40,0.0093,1
3534,4,5384,02/05/2023 15:38,15,91,5,0,58,0.0425,1
3535,8,5383,02/05/2023 15:37,78,81,3,1,50,0.0079,1
3536,11,5381,02/05/2023 15:37,34,62,1,0,42,0.0199,1
3537,15,5380,02/05/2023 15:37,19,90,3,0,65,0.038,1
3538,8,5379,02/05/2023 15:36,21,84,4,0,66,0.0374,1
3539,6,5378,02/05/2023 15:35,91,73,1,0,58,0.0087,1
3540,6,5376,02/05/2023 15:35,10,2,0,0,2,0.1,1
3541,10,5375,02/05/2023 15:35,12,7,1,1,4,0.0476,1
3542,4,5373,02/05/2023 15:33,180,86,4,0,58,0.0037,1
3543,15,5372,02/05/2023 15:33,28,62,4,1,53,0.0305,1
3544,10,5371,02/05/2023 15:32,24,7,2,0,6,0.0357,1
3545,6,5369,02/05/2023 15:31,59,88,7,0,68,0.0131,1
3546,8,5368,02/05/2023 15:31,63,88,4,0,60,0.0108,1
3547,15,5365,02/05/2023 15:29,15,94,7,0,65,0.0461,1
3548,10,5364,02/05/2023 15:29,33,4,2,0,3,0.0227,1
3549,6,5363,02/05/2023 15:29,17,83,2,0,64,0.0454,1
3550,7,5362,02/05/2023 15:28,63,76,2,0,50,0.0104,1
3551,5,5361,02/05/2023 15:28,11,67,1,0,45,0.0611,1
3552,2,5359,02/05/2023 15:26,23,78,1,0,58,0.0323,1
3553,6,5358,02/05/2023 15:25,29,73,2,0,43,0.0203,1
3554,10,5357,02/05/2023 15:24,49,5,2,2,1,0.0041,1
3555,8,5354,02/05/2023 15:24,112,98,10,0,70,0.0064,2
3556,15,5353,02/05/2023 15:23,15,65,1,0,48,0.0492,1
3557,7,5351,02/05/2023 15:22,18,76,2,2,58,0.0424,1
3558,3,5349,02/05/2023 15:22,23,118,10,1,76,0.028,2
3559,7,5348,02/05/2023 15:21,39,84,2,0,64,0.0195,1
3560,6,5347,02/05/2023 15:19,14,94,6,2,67,0.0509,1
3561,1,5346,02/05/2023 15:18,62,77,4,0,52,0.0109,1
3562,6,5345,02/05/2023 15:17,15,92,6,0,66,0.0478,1
3563,8,5344,02/05/2023 15:17,90,89,7,2,63,0.0079,1
3564,8,5343,02/05/2023 15:14,64,67,3,0,43,0.01,1
